timestamp,temperature,gyro_x,gyro_y,gyro_z,rfid_tag_id,is_anomaly,anomaly_type
2025-01-06 18:23:31,24.15,0.003,0.003,-0.007,NONE,0,Normal
2025-01-06 18:23:41,21.05,0.002,-0.008,0.001,NONE,0,Normal
2025-01-06 18:24:39,24.76,0.002,-0.001,-0.007,NONE,0,Normal
2025-01-06 18:24:49,20.92,-0.003,-0.005,0.009,NONE,0,Normal
2025-01-06 18:25:32,20.56,-0.009,-0.009,-0.002,NONE,0,Normal
2025-01-06 18:26:01,21.41,-0.002,-0.003,0.001,NONE,0,Normal
2025-01-06 18:26:38,21.5,-0.009,0.004,-0.006,NONE,0,Normal
2025-01-06 18:26:44,21.5,-0.009,0.004,-0.006,RFID_UNKNOWN_B,1,RFID Spamming
2025-01-06 18:26:52,23.99,0.0,0.001,-0.006,NONE,0,Normal
2025-01-06 18:27:48,22.65,-0.001,0.002,-0.005,NONE,0,Normal
2025-01-06 18:28:18,22.72,-0.005,0.001,0.009,NONE,0,Normal
2025-01-06 18:28:47,24.03,1.116,-3.388,-1.232,NONE,1,Vault Movement (Major)
2025-01-06 18:29:07,24.03,-0.007,-0.007,0.004,NONE,0,Normal
2025-01-06 18:29:22,23.14,-0.008,-0.007,0.004,NONE,0,Normal
2025-01-06 18:29:43,21.43,-0.008,0.006,0.007,NONE,0,Normal
2025-01-06 18:30:25,21.86,0.001,-0.006,-0.006,NONE,0,Normal
2025-01-06 18:31:15,21.35,0.007,0.008,0.01,NONE,0,Normal
2025-01-06 18:31:24,24.54,-0.007,0.002,0.01,NONE,0,Normal
2025-01-06 18:32:10,23.12,-0.006,0.002,-0.007,NONE,0,Normal
2025-01-06 18:32:32,24.64,0.002,0.01,0.01,NONE,0,Normal
2025-01-06 18:32:35,23.12,-0.006,0.002,-0.007,NONE,1,RFID Jamming/No Read
2025-01-06 18:32:47,20.97,-0.007,0.002,0.001,NONE,0,Normal
2025-01-06 18:33:13,23.99,-0.002,-0.008,0.007,NONE,0,Normal
2025-01-06 18:33:50,22.05,-0.005,-0.009,0.004,NONE,0,Normal
2025-01-06 18:34:19,22.13,-0.01,0.001,-0.003,NONE,0,Normal
2025-01-06 18:34:35,24.58,-0.002,0.001,0.002,NONE,0,Normal
2025-01-06 18:34:50,2.38,-0.002,0.001,0.002,NONE,1,Temperature Drop
2025-01-06 18:35:33,20.79,0.008,0.009,0.0,NONE,0,Normal
2025-01-06 18:36:02,22.83,0.007,0.009,-0.0,NONE,0,Normal
2025-01-06 18:36:24,20.12,-0.004,0.007,-0.007,NONE,0,Normal
2025-01-06 18:36:51,20.48,0.003,-0.007,0.003,NONE,1,RFID Jamming/No Read
2025-01-06 18:36:59,24.61,0.007,-0.005,-0.002,NONE,0,Normal
2025-01-06 18:37:09,20.48,0.003,-0.007,0.003,NONE,0,Normal
2025-01-06 18:37:31,23.03,0.001,-0.006,-0.01,NONE,0,Normal
2025-01-06 18:37:44,23.85,-0.005,-0.005,0.001,NONE,0,Normal
2025-01-06 18:38:26,24.09,0.005,0.005,0.003,NONE,0,Normal
2025-01-06 18:38:31,21.95,0.005,0.008,0.001,NONE,0,Normal
2025-01-06 18:38:41,21.68,-0.001,-0.007,-0.003,NONE,0,Normal
2025-01-06 18:38:49,20.06,0.01,-0.007,-0.004,NONE,0,Normal
2025-01-06 18:39:17,21.77,0.006,-0.007,0.003,NONE,0,Normal
2025-01-06 18:39:29,23.18,-0.002,-0.001,0.002,NONE,0,Normal
2025-01-06 18:39:58,0.59,-0.002,0.006,-0.007,NONE,1,Temperature Drop
2025-01-06 18:40:13,24.72,-0.002,0.006,-0.007,NONE,0,Normal
2025-01-06 18:40:36,23.28,0.002,0.001,-0.008,NONE,0,Normal
2025-01-06 18:41:03,24.36,-0.009,0.0,0.007,NONE,0,Normal
2025-01-06 18:41:34,22.9,0.009,0.008,-0.004,NONE,0,Normal
2025-01-06 18:42:07,20.81,-0.007,0.008,-0.001,NONE,0,Normal
2025-01-06 18:42:35,20.2,0.005,-0.001,-0.002,NONE,0,Normal
2025-01-06 18:42:47,23.09,-0.006,0.006,0.004,NONE,0,Normal
2025-01-06 18:43:31,21.67,0.009,-0.009,-0.001,NONE,0,Normal
2025-01-06 18:44:25,20.68,-0.005,0.008,-0.009,NONE,0,Normal
2025-01-06 18:44:45,21.54,0.002,-0.008,-0.004,NONE,0,Normal
2025-01-06 18:45:40,23.05,0.008,0.003,-0.005,NONE,0,Normal
2025-01-06 18:45:57,21.94,0.005,-0.009,0.006,NONE,0,Normal
2025-01-06 18:46:51,22.06,0.003,0.002,-0.004,NONE,0,Normal
2025-01-06 18:46:58,22.06,3.632,1.435,1.29,NONE,1,Vault Movement (Major)
2025-01-06 18:47:26,24.86,0.003,0.005,-0.004,NONE,0,Normal
2025-01-06 18:48:13,23.53,-0.002,0.006,0.007,NONE,0,Normal
2025-01-06 18:48:54,22.41,0.008,0.003,0.002,NONE,0,Normal
2025-01-06 18:49:20,24.77,0.005,0.006,0.003,NONE,0,Normal
2025-01-06 18:49:30,24.02,0.01,0.0,0.001,NONE,1,RFID Jamming/No Read
2025-01-06 18:49:49,24.02,0.01,0.0,0.001,NONE,0,Normal
2025-01-06 18:50:38,20.14,-0.451,1.701,-2.695,NONE,1,Vault Movement (Major)
2025-01-06 18:50:39,20.14,0.01,-0.008,0.007,NONE,0,Normal
2025-01-06 18:51:25,23.1,0.003,-0.002,0.003,NONE,0,Normal
2025-01-06 18:51:35,20.51,0.002,-0.008,-0.001,NONE,0,Normal
2025-01-06 18:52:09,20.16,-0.004,-0.009,0.009,NONE,0,Normal
2025-01-06 18:52:48,23.46,-0.004,0.008,0.006,NONE,0,Normal
2025-01-06 18:52:49,23.46,0.184,0.418,-0.412,NONE,1,Vault Movement (Minor)
2025-01-06 18:52:55,24.72,-0.003,-0.002,0.001,NONE,0,Normal
2025-01-06 18:53:15,24.72,-0.003,-0.002,0.001,NONE,1,RFID Jamming/No Read
2025-01-06 18:53:27,21.35,-0.002,0.006,-0.003,NONE,0,Normal
2025-01-06 18:54:01,23.75,0.002,0.008,-0.009,NONE,0,Normal
2025-01-06 18:54:56,21.54,0.001,-0.005,-0.001,NONE,0,Normal
2025-01-06 18:55:33,24.38,-0.008,-0.009,-0.001,NONE,0,Normal
2025-01-06 18:56:33,24.14,0.003,-0.004,-0.006,NONE,0,Normal
2025-01-06 18:57:31,20.71,0.002,0.005,-0.006,NONE,0,Normal
2025-01-06 18:58:01,22.07,0.004,-0.006,-0.007,NONE,0,Normal
2025-01-06 18:58:43,21.42,-0.001,0.008,-0.0,NONE,0,Normal
2025-01-06 18:59:07,21.22,-0.007,0.005,-0.003,NONE,0,Normal
2025-01-06 18:59:21,22.44,0.008,0.002,0.002,NONE,0,Normal
2025-01-06 18:59:53,24.75,-0.004,-0.007,-0.001,NONE,0,Normal
2025-01-06 19:00:44,23.29,-0.006,-0.0,0.008,NONE,0,Normal
2025-01-06 19:00:57,23.65,-0.006,-0.004,0.005,NONE,0,Normal
2025-01-06 19:01:39,21.01,-0.009,0.001,-0.008,NONE,0,Normal
2025-01-06 19:02:28,23.66,0.006,0.004,0.008,NONE,0,Normal
2025-01-06 19:02:38,22.99,0.007,-0.004,0.002,NONE,0,Normal
2025-01-06 19:03:04,21.1,-0.002,0.007,0.001,NONE,0,Normal
2025-01-06 19:04:00,24.13,0.004,0.009,0.006,NONE,0,Normal
2025-01-06 19:04:19,23.14,0.008,-0.0,0.009,NONE,0,Normal
2025-01-06 19:04:39,24.82,0.008,0.009,-0.009,NONE,0,Normal
2025-01-06 19:05:07,21.97,-0.008,-0.009,-0.009,NONE,0,Normal
2025-01-06 19:05:13,23.14,-0.009,-0.004,0.007,NONE,0,Normal
2025-01-06 19:05:48,23.66,-0.002,0.008,-0.006,NONE,0,Normal
2025-01-06 19:06:28,24.17,-0.004,-0.005,-0.003,NONE,0,Normal
2025-01-06 19:06:46,22.85,0.0,-0.006,0.004,NONE,1,RFID Jamming/No Read
2025-01-06 19:06:49,24.17,-0.004,-0.005,-0.003,RFID_UNKNOWN_A,1,Unauthorized RFID
2025-01-06 19:07:16,22.85,0.0,-0.006,0.004,NONE,0,Normal
2025-01-06 19:07:49,22.25,0.0,0.008,0.002,NONE,0,Normal
2025-01-06 19:08:29,21.36,0.004,0.002,-0.009,NONE,0,Normal
2025-01-06 19:09:17,22.32,0.001,0.01,0.002,NONE,0,Normal
2025-01-06 19:10:03,21.76,-0.009,-0.006,0.008,NONE,0,Normal
2025-01-06 19:10:34,21.87,0.003,0.003,-0.005,NONE,0,Normal
2025-01-06 19:10:58,22.52,-0.0,0.006,0.001,NONE,0,Normal
2025-01-06 19:11:22,20.81,-0.001,0.002,-0.002,NONE,0,Normal
2025-01-06 19:11:48,20.19,-0.007,0.002,-0.002,NONE,0,Normal
2025-01-06 19:12:07,23.01,0.007,-0.006,-0.007,NONE,0,Normal
2025-01-06 19:12:29,20.38,-0.001,-0.001,-0.005,NONE,0,Normal
2025-01-06 19:12:55,22.47,-0.001,-0.008,0.008,NONE,0,Normal
2025-01-06 19:13:48,23.51,0.007,-0.005,-0.008,NONE,0,Normal
2025-01-06 19:14:16,23.35,0.009,-0.001,0.001,NONE,0,Normal
2025-01-06 19:14:38,24.16,-0.008,0.004,-0.004,NONE,0,Normal
2025-01-06 19:15:02,21.74,0.003,-0.002,-0.001,NONE,0,Normal
2025-01-06 19:15:54,20.26,-0.004,0.006,-0.006,NONE,0,Normal
2025-01-06 19:16:45,24.47,-0.009,0.005,-0.009,NONE,0,Normal
2025-01-06 19:16:56,21.58,0.009,0.005,0.006,NONE,0,Normal
2025-01-06 19:17:17,23.74,0.009,0.001,0.001,NONE,0,Normal
2025-01-06 19:17:52,20.81,-0.004,-0.004,-0.0,RFID_UNKNOWN_A,1,RFID Spamming
2025-01-06 19:18:14,20.81,-0.004,-0.004,-0.0,NONE,0,Normal
2025-01-06 19:18:55,21.79,-0.005,0.003,-0.002,NONE,0,Normal
2025-01-06 19:19:52,21.21,-0.007,0.005,0.005,NONE,0,Normal
2025-01-06 19:20:14,24.23,-0.002,0.009,0.002,NONE,0,Normal
2025-01-06 19:21:03,20.24,-0.003,0.001,-0.006,NONE,0,Normal
2025-01-06 19:21:46,21.97,0.007,-0.008,-0.004,NONE,0,Normal
2025-01-06 19:22:00,22.69,-0.009,0.005,0.009,NONE,0,Normal
2025-01-06 19:22:49,20.02,0.002,0.006,0.01,NONE,0,Normal
2025-01-06 19:22:58,23.3,0.008,-0.009,-0.003,NONE,0,Normal
2025-01-06 19:23:20,20.51,-0.009,-0.003,-0.008,NONE,0,Normal
2025-01-06 19:23:30,24.55,-0.002,0.008,-0.006,NONE,0,Normal
2025-01-06 19:24:28,24.73,0.008,-0.01,-0.001,NONE,0,Normal
2025-01-06 19:24:39,24.05,0.005,-0.001,-0.008,NONE,0,Normal
2025-01-06 19:24:54,24.15,-0.0,-0.009,-0.003,NONE,0,Normal
2025-01-06 19:25:30,21.42,-0.009,-0.001,0.004,NONE,0,Normal
2025-01-06 19:26:28,23.79,-0.004,0.007,-0.002,NONE,0,Normal
2025-01-06 19:27:06,21.34,-0.01,0.002,0.004,NONE,0,Normal
2025-01-06 19:27:21,22.58,-0.007,-0.004,-0.009,NONE,0,Normal
2025-01-06 19:28:02,23.38,-0.004,-0.001,0.0,NONE,0,Normal
2025-01-06 19:28:16,20.3,0.008,-0.003,0.003,NONE,0,Normal
2025-01-06 19:29:03,23.2,0.005,-0.008,0.006,NONE,0,Normal
2025-01-06 19:29:58,21.66,-0.001,0.008,-0.004,NONE,0,Normal
2025-01-06 19:30:25,20.96,-0.002,-0.005,0.0,NONE,0,Normal
2025-01-06 19:31:21,21.92,-0.004,0.001,-0.001,NONE,0,Normal
2025-01-06 19:31:28,20.4,0.0,-0.001,-0.005,NONE,0,Normal
2025-01-06 19:32:26,24.77,-0.005,-0.008,-0.002,NONE,0,Normal
2025-01-06 19:33:14,22.12,0.007,-0.002,0.007,NONE,0,Normal
2025-01-06 19:33:21,23.71,-0.002,0.005,0.008,NONE,0,Normal
2025-01-06 19:33:50,20.47,-0.006,-0.002,0.008,NONE,0,Normal
2025-01-06 19:34:35,24.54,-0.004,0.004,0.003,NONE,0,Normal
2025-01-06 19:34:45,23.42,-0.002,0.003,-0.009,NONE,0,Normal
2025-01-06 19:35:19,23.03,0.002,-0.009,0.007,NONE,0,Normal
2025-01-06 19:36:02,24.58,0.009,0.006,0.006,NONE,0,Normal
2025-01-06 19:36:52,21.3,0.001,-0.004,0.006,NONE,0,Normal
2025-01-06 19:37:06,20.28,0.007,0.003,0.002,NONE,0,Normal
2025-01-06 19:37:38,22.98,0.002,-0.009,0.006,NONE,0,Normal
2025-01-06 19:37:43,23.04,-0.004,-0.004,-0.001,NONE,0,Normal
2025-01-06 19:37:57,20.43,0.007,0.001,-0.005,NONE,0,Normal
2025-01-06 19:38:52,21.59,-0.0,-0.004,-0.008,NONE,0,Normal
2025-01-06 19:39:03,21.59,-1.256,-4.816,2.84,NONE,1,Vault Movement (Major)
2025-01-06 19:39:06,24.6,-0.005,0.007,0.01,NONE,0,Normal
2025-01-06 19:39:13,20.61,-0.008,-0.005,0.005,NONE,0,Normal
2025-01-06 19:39:28,23.63,0.007,-0.01,0.006,NONE,0,Normal
2025-01-06 19:39:39,21.86,-0.009,-0.002,-0.01,NONE,0,Normal
2025-01-06 19:40:17,24.59,0.006,0.002,0.007,NONE,0,Normal
2025-01-06 19:40:43,-2.64,0.006,0.002,0.007,NONE,1,Temperature Drop
2025-01-06 19:41:10,21.88,0.007,-0.0,-0.003,NONE,0,Normal
2025-01-06 19:41:24,20.63,-0.009,0.004,-0.001,NONE,0,Normal
2025-01-06 19:42:00,24.18,0.008,0.006,0.003,NONE,0,Normal
2025-01-06 19:42:49,20.66,-0.006,0.008,-0.004,NONE,0,Normal
2025-01-06 19:42:59,21.56,-0.001,0.009,0.009,NONE,0,Normal
2025-01-06 19:43:54,24.72,-0.006,0.01,-0.001,NONE,0,Normal
2025-01-06 19:44:18,22.46,-0.008,0.003,0.003,NONE,0,Normal
2025-01-06 19:44:41,24.93,4.955,4.423,-0.132,RFID_UNKNOWN_A,1,Unauthorized RFID
2025-01-06 19:44:47,24.93,4.955,4.423,-0.132,NONE,1,Vault Movement (Major)
2025-01-06 19:45:05,24.93,0.003,0.005,-0.007,NONE,1,RFID Jamming/No Read
2025-01-06 19:45:11,24.93,0.003,0.005,-0.007,NONE,0,Normal
2025-01-06 19:45:23,24.9,0.008,-0.007,-0.001,NONE,0,Normal
2025-01-06 19:46:11,23.58,-0.007,-0.006,-0.008,NONE,0,Normal
2025-01-06 19:46:38,21.87,0.0,-0.01,0.005,NONE,0,Normal
2025-01-06 19:47:33,20.64,-0.001,-0.009,-0.009,NONE,0,Normal
2025-01-06 19:48:21,21.47,-0.004,0.005,-0.007,NONE,0,Normal
2025-01-06 19:48:34,22.79,-0.008,0.009,-0.005,NONE,0,Normal
2025-01-06 19:48:58,20.75,-0.009,-0.005,-0.004,NONE,0,Normal
2025-01-06 19:49:09,24.0,0.005,0.008,-0.007,NONE,0,Normal
2025-01-06 19:50:07,20.6,-0.006,-0.005,0.001,NONE,0,Normal
2025-01-06 19:50:21,23.13,-0.411,-0.45,-0.467,NONE,1,Vault Movement (Minor)
2025-01-06 19:50:23,23.13,-0.007,0.007,-0.005,NONE,0,Normal
2025-01-06 19:50:30,24.91,-0.006,0.002,-0.01,NONE,0,Normal
2025-01-06 19:50:50,83.13,-0.411,-0.45,-0.467,NONE,1,Temperature Spike
2025-01-06 19:51:08,22.97,-0.005,0.003,-0.006,NONE,0,Normal
2025-01-06 19:51:27,20.44,0.004,0.005,0.007,NONE,0,Normal
2025-01-06 19:52:03,21.8,0.007,-0.002,0.005,NONE,0,Normal
2025-01-06 19:52:35,22.64,0.009,-0.009,-0.002,NONE,0,Normal
2025-01-06 19:53:27,22.17,0.009,-0.009,-0.009,NONE,0,Normal
2025-01-06 19:53:58,20.16,0.003,0.007,-0.006,NONE,0,Normal
2025-01-06 19:54:13,21.85,-0.001,0.002,0.008,NONE,0,Normal
2025-01-06 19:54:28,24.22,0.004,-0.01,-0.008,NONE,0,Normal
2025-01-06 19:54:52,20.9,0.001,0.003,0.008,NONE,0,Normal
2025-01-06 19:55:24,20.26,-0.002,-0.005,0.007,NONE,0,Normal
2025-01-06 19:55:31,23.48,-0.004,-0.009,-0.001,NONE,0,Normal
2025-01-06 19:56:04,24.14,-0.007,0.0,-0.005,NONE,0,Normal
2025-01-06 19:56:29,24.26,0.002,0.003,0.002,NONE,0,Normal
2025-01-06 19:56:39,22.89,0.003,0.005,-0.004,NONE,0,Normal
2025-01-06 19:57:32,21.16,0.006,0.004,-0.003,NONE,0,Normal
2025-01-06 19:58:27,21.94,0.009,-0.006,-0.003,NONE,0,Normal
2025-01-06 19:59:11,21.53,0.003,0.001,-0.01,NONE,0,Normal
2025-01-06 19:59:38,21.08,-0.002,0.0,0.009,NONE,0,Normal
2025-01-06 20:00:02,20.03,-0.004,0.004,0.01,NONE,0,Normal
2025-01-06 20:00:10,20.03,-0.003,0.297,-0.408,NONE,1,Vault Movement (Minor)
2025-01-06 20:00:53,22.92,0.0,-0.004,-0.002,NONE,0,Normal
2025-01-06 20:01:32,24.06,0.005,-0.005,0.006,NONE,0,Normal
2025-01-06 20:02:05,24.85,-0.007,-0.01,0.007,NONE,0,Normal
2025-01-06 20:02:57,21.37,-0.001,-0.006,-0.005,NONE,0,Normal
2025-01-06 20:03:18,23.13,-0.007,0.009,0.0,NONE,0,Normal
2025-01-06 20:03:27,23.3,0.005,-0.003,0.002,NONE,0,Normal
2025-01-06 20:04:00,23.22,-0.008,0.008,0.005,NONE,0,Normal
2025-01-06 20:04:19,23.11,-0.007,-0.0,0.003,NONE,0,Normal
2025-01-06 20:04:41,23.05,-0.007,-0.004,-0.009,NONE,0,Normal
2025-01-06 20:05:31,21.2,-0.002,-0.0,-0.008,NONE,0,Normal
2025-01-06 20:06:00,24.28,0.001,-0.003,0.0,NONE,0,Normal
2025-01-06 20:06:43,20.83,0.01,0.005,0.003,NONE,0,Normal
2025-01-06 20:07:10,23.82,-0.001,0.003,-0.004,NONE,0,Normal
2025-01-06 20:07:26,21.31,0.004,-0.001,-0.003,NONE,0,Normal
2025-01-06 20:07:46,21.17,-0.003,0.009,-0.007,NONE,0,Normal
2025-01-06 20:08:15,21.54,-0.006,0.009,-0.007,NONE,0,Normal
2025-01-06 20:08:35,21.54,-0.006,0.009,-0.007,RFID_UNKNOWN_A,1,RFID Spamming
2025-01-06 20:08:54,24.48,0.006,0.001,-0.007,NONE,0,Normal
2025-01-06 20:09:15,22.91,0.003,0.002,-0.0,NONE,0,Normal
2025-01-06 20:10:03,23.17,-0.008,0.006,0.0,NONE,0,Normal
2025-01-06 20:10:47,21.59,-0.008,-0.005,-0.006,RFID_UNKNOWN_A,1,RFID Spamming
2025-01-06 20:10:58,21.59,-0.008,-0.005,-0.006,NONE,0,Normal
2025-01-06 20:11:04,21.59,-0.008,-0.005,-0.006,RFID_UNKNOWN_A,1,Unauthorized RFID
2025-01-06 20:11:57,23.29,-0.0,-0.006,0.003,NONE,0,Normal
2025-01-06 20:12:04,21.2,-0.007,0.005,0.004,NONE,0,Normal
2025-01-06 20:13:03,23.93,0.007,-0.008,-0.004,NONE,0,Normal
2025-01-06 20:13:10,-0.87,0.009,-0.008,0.009,NONE,1,Temperature Drop
2025-01-06 20:13:26,24.49,0.009,-0.008,0.009,NONE,1,RFID Jamming/No Read
2025-01-06 20:13:40,24.49,0.009,-0.008,0.009,NONE,0,Normal
2025-01-06 20:13:50,-4.34,0.005,0.006,-0.007,NONE,1,Temperature Drop
2025-01-06 20:13:55,23.06,0.005,0.006,-0.007,RFID_BLACKHAT_001,1,Unauthorized RFID
2025-01-06 20:14:04,24.49,-0.076,-0.007,-0.388,NONE,1,Vault Movement (Minor)
2025-01-06 20:14:20,23.06,0.005,0.006,-0.007,NONE,0,Normal
2025-01-06 20:14:46,24.51,-0.002,-0.003,0.0,NONE,0,Normal
2025-01-06 20:15:42,20.42,0.004,-0.01,0.005,NONE,0,Normal
2025-01-06 20:16:07,20.03,0.002,-0.008,-0.008,NONE,0,Normal
2025-01-06 20:16:28,24.12,0.001,-0.003,0.007,NONE,0,Normal
2025-01-06 20:17:26,21.87,-0.004,0.003,0.01,NONE,0,Normal
2025-01-06 20:17:33,20.01,0.009,0.007,-0.005,NONE,0,Normal
2025-01-06 20:17:45,24.91,0.005,-0.009,-0.007,NONE,0,Normal
2025-01-06 20:18:40,24.31,0.005,-0.01,-0.007,NONE,0,Normal
2025-01-06 20:19:01,21.96,-0.001,0.005,-0.004,NONE,0,Normal
2025-01-06 20:19:56,21.67,-0.01,0.006,0.01,NONE,0,Normal
2025-01-06 20:20:33,24.52,0.003,0.002,0.004,NONE,0,Normal
2025-01-06 20:20:58,20.2,-0.007,-0.01,-0.005,NONE,0,Normal
2025-01-06 20:21:56,24.33,0.003,-0.008,0.006,NONE,0,Normal
2025-01-06 20:22:16,21.19,0.001,0.005,-0.008,NONE,0,Normal
2025-01-06 20:23:15,23.3,0.004,-0.009,-0.003,NONE,0,Normal
2025-01-06 20:23:48,24.17,0.001,0.008,-0.006,NONE,0,Normal
2025-01-06 20:24:00,22.1,0.009,-0.002,0.004,NONE,0,Normal
2025-01-06 20:24:21,24.88,-0.006,-0.003,0.003,NONE,0,Normal
2025-01-06 20:25:16,22.1,0.002,-0.004,0.009,NONE,0,Normal
2025-01-06 20:26:03,23.3,0.004,-0.006,-0.005,NONE,0,Normal
2025-01-06 20:26:27,23.04,0.0,-0.005,0.003,NONE,0,Normal
2025-01-06 20:26:38,24.67,0.009,0.007,0.007,NONE,0,Normal
2025-01-06 20:27:22,22.02,-0.003,-0.009,0.007,NONE,0,Normal
2025-01-06 20:27:31,21.86,-0.001,0.006,0.005,NONE,0,Normal
2025-01-06 20:27:54,21.68,-2.024,-0.529,1.806,NONE,1,Vault Movement (Major)
2025-01-06 20:28:12,21.68,-0.007,-0.006,0.002,NONE,0,Normal
2025-01-06 20:28:37,24.14,-0.003,0.007,0.002,NONE,0,Normal
2025-01-06 20:29:22,24.72,0.006,0.007,0.007,NONE,0,Normal
2025-01-06 20:30:15,21.61,-0.008,0.001,0.001,NONE,0,Normal
2025-01-06 20:30:43,21.61,-0.008,0.001,0.001,RFID_UNKNOWN_A,1,Unauthorized RFID
2025-01-06 20:30:51,23.25,-0.005,-0.008,-0.005,NONE,0,Normal
2025-01-06 20:31:49,20.94,0.007,-0.008,-0.006,NONE,0,Normal
2025-01-06 20:32:24,20.29,-0.002,0.002,-0.008,NONE,0,Normal
2025-01-06 20:33:18,21.96,-0.009,0.0,-0.004,NONE,0,Normal
2025-01-06 20:33:46,24.19,0.0,-0.004,-0.004,NONE,0,Normal
2025-01-06 20:33:54,21.18,0.003,0.009,0.007,NONE,0,Normal
2025-01-06 20:34:19,22.2,-0.009,0.006,-0.01,NONE,0,Normal
2025-01-06 20:34:42,21.09,-0.002,0.005,-0.009,NONE,0,Normal
2025-01-06 20:35:27,23.78,0.009,0.003,-0.003,NONE,0,Normal
2025-01-06 20:35:34,21.26,-0.009,0.008,-0.009,NONE,0,Normal
2025-01-06 20:36:09,20.9,0.006,0.008,-0.005,NONE,0,Normal
2025-01-06 20:36:59,24.63,-0.006,0.006,0.0,NONE,0,Normal
2025-01-06 20:37:09,20.94,-0.006,0.005,0.0,NONE,0,Normal
2025-01-06 20:37:16,20.94,1.124,-4.38,-3.223,NONE,1,Vault Movement (Major)
2025-01-06 20:38:05,20.91,0.008,-0.002,0.008,NONE,0,Normal
2025-01-06 20:38:49,21.08,-0.002,-0.006,-0.0,NONE,0,Normal
2025-01-06 20:39:42,22.88,0.003,0.007,0.008,NONE,0,Normal
2025-01-06 20:40:10,22.88,0.003,0.007,0.008,RFID_BLACKHAT_001,1,Unauthorized RFID
2025-01-06 20:40:14,22.78,0.006,0.003,-0.01,NONE,0,Normal
2025-01-06 20:40:19,64.18,-0.008,0.009,0.01,NONE,1,Temperature Spike
2025-01-06 20:40:25,21.3,-0.008,0.009,0.01,NONE,0,Normal
2025-01-06 20:40:36,21.5,-0.0,0.002,-0.006,NONE,0,Normal
2025-01-06 20:41:29,22.13,-0.004,0.008,0.003,NONE,0,Normal
2025-01-06 20:42:11,23.14,-0.009,0.003,0.005,RFID_UNKNOWN_A,1,RFID Spamming
2025-01-06 20:42:15,23.14,-0.009,0.003,0.005,NONE,0,Normal
2025-01-06 20:42:41,24.86,0.004,0.01,-0.003,NONE,0,Normal
2025-01-06 20:43:14,21.36,-0.003,0.002,-0.006,NONE,0,Normal
2025-01-06 20:44:03,24.12,0.001,-0.008,0.002,NONE,0,Normal
2025-01-06 20:44:33,23.46,0.008,-0.001,-0.007,NONE,0,Normal
2025-01-06 20:45:27,22.24,0.005,0.005,0.005,NONE,0,Normal
2025-01-06 20:45:47,24.31,2.907,2.509,0.591,NONE,1,Vault Movement (Major)
2025-01-06 20:46:14,24.31,-0.005,-0.009,-0.009,NONE,0,Normal
2025-01-06 20:46:47,22.0,0.005,-0.008,0.007,NONE,0,Normal
2025-01-06 20:47:46,23.69,0.001,0.008,-0.003,NONE,0,Normal
2025-01-06 20:47:51,21.03,-0.009,0.005,-0.01,NONE,0,Normal
2025-01-06 20:48:25,22.94,-0.004,-0.002,0.004,NONE,0,Normal
2025-01-06 20:49:14,23.11,-0.006,0.001,-0.005,NONE,0,Normal
2025-01-06 20:49:44,24.25,0.01,-0.006,0.009,NONE,0,Normal
2025-01-06 20:50:10,22.1,-0.01,-0.004,0.0,NONE,0,Normal
2025-01-06 20:50:17,20.91,0.005,0.008,0.01,NONE,0,Normal
2025-01-06 20:50:33,22.67,0.004,0.009,-0.01,NONE,0,Normal
2025-01-06 20:51:30,20.5,-0.007,0.007,-0.006,NONE,0,Normal
2025-01-06 20:52:15,22.73,-0.003,-0.006,-0.001,NONE,0,Normal
2025-01-06 20:53:15,21.28,0.009,0.01,-0.007,NONE,0,Normal
2025-01-06 20:53:36,24.45,0.005,0.01,-0.003,NONE,0,Normal
2025-01-06 20:53:49,20.37,-0.0,0.005,0.002,NONE,0,Normal
2025-01-06 20:54:39,23.12,0.005,0.0,0.005,NONE,0,Normal
2025-01-06 20:54:54,24.99,-0.009,0.009,0.003,NONE,0,Normal
2025-01-06 20:55:01,22.02,0.007,0.002,0.009,NONE,0,Normal
2025-01-06 20:55:08,89.1,-0.004,-0.005,-0.005,NONE,1,Temperature Spike
2025-01-06 20:55:20,23.47,-0.007,-0.009,0.007,NONE,0,Normal
2025-01-06 20:55:37,21.44,-0.004,-0.005,-0.005,NONE,0,Normal
2025-01-06 20:56:04,21.51,0.0,-0.001,0.001,NONE,0,Normal
2025-01-06 20:56:35,21.52,-0.0,0.009,0.003,NONE,0,Normal
2025-01-06 20:56:43,24.41,-0.001,0.003,-0.003,NONE,0,Normal
2025-01-06 20:57:40,24.66,0.002,-0.008,-0.009,NONE,0,Normal
2025-01-06 20:58:34,23.48,0.009,-0.002,0.01,NONE,0,Normal
2025-01-06 20:58:49,22.72,-0.005,0.007,0.006,NONE,0,Normal
2025-01-06 20:59:09,21.06,-0.002,-0.0,0.004,NONE,0,Normal
2025-01-06 20:59:20,24.39,-0.009,-0.007,-0.006,RFID_BLACKHAT_001,1,Unauthorized RFID
2025-01-06 20:59:37,24.39,-0.009,-0.007,-0.006,NONE,0,Normal
2025-01-06 21:00:16,24.33,-0.004,0.002,-0.006,NONE,0,Normal
2025-01-06 21:00:23,20.72,0.005,-0.006,-0.006,NONE,0,Normal
2025-01-06 21:00:37,20.96,-0.003,0.003,-0.004,NONE,0,Normal
